ride_id,user_id,driver_id,pickup_location,drop_location,fare,distance_km,ride_time,user_name,driver_name
af8d2958,U1177,D2225,Whitefield,Marathahalli,31.38,4.6,19-01-2023 02:19,User_177,Driver_225
e554bc39,U1371,D2072,HSR,BTM,202.64,13.99,23-04-2023 02:20,User_371,Driver_72
27d489ae,U1221,D2013,Whitefield,Jayanagar,67.11,2.44,24-06-2023 17:19,User_221,Driver_13
96f66537,U1098,D2186,Koramangala,Marathahalli,246.47,16.31,04-02-2023 18:47,User_98,Driver_186
eebdcb23,U1394,D2177,Koramangala,Jayanagar,152.9,4.87,15-03-2023 19:54,User_394,Driver_177
763e4176,U1033,D2197,MG Road,Electronic City,143.12,14.16,07-04-2023 15:59,User_33,Driver_197
e6a13755,U1164,D2176,HSR,Electronic City,291.22,8.48,20-02-2023 07:16,User_164,Driver_176
cb0555b1,U1047,D2108,Koramangala,Electronic City,126.02,4.76,06-01-2023 22:55,User_47,Driver_108
964e45e6,U1308,D2001,Koramangala,Jayanagar,294.62,10.69,19-05-2023 23:48,User_308,Driver_1
71cef4d7,U1073,D2040,Koramangala,Electronic City,272.58,6.74,02-02-2023 23:00,User_73,Driver_40
bc18067a,U1222,D2203,MG Road,Electronic City,273.37,2.92,28-05-2023 16:59,User_222,Driver_203
560495b0,U1156,D2225,Whitefield,Electronic City,297.46,2.62,17-04-2023 22:55,User_156,Driver_225
ac6c35c0,U1251,D2254,Indiranagar,BTM,125.49,7.16,07-04-2023 11:19,User_251,Driver_254
f507d6eb,U1347,D2146,Whitefield,Jayanagar,202.06,14.49,29-04-2023 03:22,User_347,Driver_146
9a574f2b,U1290,D2091,Indiranagar,Jayanagar,132.46,6.78,07-03-2023 21:07,User_290,Driver_91
c838851c,U1086,D2208,HSR,Jayanagar,67.16,2.2,13-03-2023 22:15,User_86,Driver_208
3a7010de,U1298,D2097,Whitefield,Electronic City,221.85,9.71,26-05-2023 01:12,User_298,Driver_97
7c06f52e,U1171,D2072,Koramangala,Hebbal,91.45,6.94,27-05-2023 12:11,User_171,Driver_72
a3abafb9,U1361,D2097,Whitefield,Marathahalli,70.12,6.41,09-03-2023 08:11,User_361,Driver_97
d55f75b0,U1332,D2173,Koramangala,Hebbal,123.43,4.88,25-05-2023 14:09,User_332,Driver_173
6f78c187,U1232,D2221,Indiranagar,Electronic City,255.68,15.77,14-03-2023 04:27,User_232,Driver_221
e3637814,U1010,D2039,Whitefield,Marathahalli,166.07,7.15,12-05-2023 13:04,User_10,Driver_39
d5c848c2,U1433,D2201,Whitefield,BTM,207.54,16.09,17-02-2023 12:14,User_433,Driver_201
45b8e31d,U1231,D2297,Whitefield,Hebbal,93.82,2.15,09-01-2023 16:49,User_231,Driver_297
c30842f2,U1130,D2054,Indiranagar,Electronic City,99,6.26,08-06-2023 10:27,User_130,Driver_54
de146ce9,U1011,D2235,MG Road,Jayanagar,59.85,19.39,26-04-2023 13:27,User_11,Driver_235
a30fa03e,U1171,D2258,Indiranagar,Jayanagar,32.39,19.38,20-03-2023 03:49,User_171,Driver_258
c140f854,U1476,D2056,Koramangala,Marathahalli,275.5,19.06,26-06-2023 17:12,User_476,Driver_56
62a6c674,U1026,D2157,MG Road,Electronic City,98.98,14.43,07-02-2023 22:49,User_26,Driver_157
20a29d82,U1303,D2077,Whitefield,BTM,97.48,3.29,16-01-2023 05:55,User_303,Driver_77
f10ce64e,U1248,D2280,Indiranagar,Electronic City,46.17,4.02,12-02-2023 07:25,User_248,Driver_280
ac028080,U1052,D2043,MG Road,Electronic City,235.44,12.95,10-05-2023 14:33,User_52,Driver_43
f1aa175c,U1101,D2268,HSR,BTM,272.75,10.02,02-04-2023 01:17,User_101,Driver_268
d6049ae6,U1028,D2019,Koramangala,Jayanagar,246.25,17.41,01-02-2023 13:46,User_28,Driver_19
42d21a21,U1460,D2127,Whitefield,Jayanagar,53.13,8.57,12-05-2023 08:43,User_460,Driver_127
404d3f6a,U1397,D2166,HSR,Electronic City,98.49,11.52,01-03-2023 07:18,User_397,Driver_166
58157026,U1310,D2078,HSR,Hebbal,81.39,12.3,07-04-2023 08:06,User_310,Driver_78
05e5c44c,U1398,D2056,Whitefield,Jayanagar,150.07,11.77,11-02-2023 05:06,User_398,Driver_56
ceb2f569,U1390,D2212,HSR,Jayanagar,167.81,13.55,06-05-2023 16:45,User_390,Driver_212
de87fe8f,U1460,D2040,Koramangala,BTM,185.04,6.64,05-01-2023 21:02,User_460,Driver_40
0befdd78,U1369,D2073,Whitefield,Electronic City,291.41,10.55,26-02-2023 03:19,User_369,Driver_73
72b7477b,U1144,D2182,Koramangala,BTM,249.71,8.56,24-05-2023 06:43,User_144,Driver_182
f10a0eab,U1048,D2259,Indiranagar,Electronic City,255.02,13.67,09-04-2023 00:21,User_48,Driver_259
eac1dbc0,U1420,D2261,Whitefield,Electronic City,44.55,18.37,08-02-2023 04:53,User_420,Driver_261
d2f394d7,U1450,D2220,HSR,BTM,293.8,14.93,29-06-2023 11:53,User_450,Driver_220
403611db,U1460,D2210,MG Road,Electronic City,137.1,8.98,28-01-2023 21:37,User_460,Driver_210
1810077e,U1446,D2276,Whitefield,Marathahalli,198.81,8.49,03-03-2023 08:46,User_446,Driver_276
1ec5eb3e,U1411,D2032,Koramangala,Hebbal,104.6,2.36,04-04-2023 00:33,User_411,Driver_32
ab2eddda,U1135,D2078,HSR,Marathahalli,110.37,7.96,29-06-2023 04:41,User_135,Driver_78
b076b6eb,U1324,D2167,Indiranagar,Hebbal,246.99,6.5,29-04-2023 12:08,User_324,Driver_167
7012f8e5,U1438,D2026,Whitefield,Jayanagar,40.75,15.56,17-02-2023 14:41,User_438,Driver_26
6cd2317b,U1226,D2233,Indiranagar,Jayanagar,157.81,12.5,01-03-2023 00:04,User_226,Driver_233
b9a6995e,U1229,D2164,HSR,BTM,158.99,14.1,08-01-2023 01:31,User_229,Driver_164
9a6573cd,U1094,D2127,Whitefield,Marathahalli,270.38,6.88,11-03-2023 01:31,User_94,Driver_127
b0c8b1a7,U1179,D2073,HSR,Electronic City,202.71,11.99,16-06-2023 19:19,User_179,Driver_73
ab0208dc,U1200,D2104,MG Road,Jayanagar,99.5,14.67,04-06-2023 03:40,User_200,Driver_104
06abe789,U1191,D2078,MG Road,Electronic City,48.25,17.99,03-03-2023 17:42,User_191,Driver_78
1e348710,U1248,D2201,Whitefield,BTM,203.42,5.84,29-06-2023 04:35,User_248,Driver_201
df8bfb61,U1067,D2041,Koramangala,Jayanagar,46.85,10.79,16-06-2023 03:46,User_67,Driver_41
e4fe56af,U1272,D2026,HSR,Electronic City,271.09,7.05,20-02-2023 18:45,User_272,Driver_26
6f5f74a0,U1344,D2077,Indiranagar,BTM,241.96,9.29,27-01-2023 17:24,User_344,Driver_77
48ba7bf1,U1123,D2223,Koramangala,BTM,56.8,18.23,25-02-2023 03:13,User_123,Driver_223
3db78967,U1106,D2228,MG Road,BTM,172.9,14.6,23-05-2023 21:29,User_106,Driver_228
00f0e6d1,U1312,D2089,Koramangala,Hebbal,50,12.75,11-01-2023 18:39,User_312,Driver_89
7e98ab25,U1369,D2252,Koramangala,Hebbal,248.12,11.45,14-05-2023 07:02,User_369,Driver_252
f9aadfad,U1216,D2043,Whitefield,BTM,134.22,3.6,06-04-2023 20:18,User_216,Driver_43
2f36dcdd,U1464,D2150,Indiranagar,Marathahalli,176.06,15.43,18-04-2023 08:54,User_464,Driver_150
1f628c64,U1056,D2190,HSR,Electronic City,110.6,2.94,30-06-2023 08:29,User_56,Driver_190
d91bba06,U1334,D2008,MG Road,BTM,106.23,17.72,28-01-2023 23:37,User_334,Driver_8
a0f0ed2b,U1139,D2176,HSR,BTM,224.34,19.77,01-06-2023 02:44,User_139,Driver_176
af82cfb8,U1451,D2199,Whitefield,Jayanagar,168.46,7.43,12-04-2023 03:40,User_451,Driver_199
dfa5db02,U1186,D2161,Indiranagar,BTM,120.46,5.29,24-04-2023 22:56,User_186,Driver_161
3c3c406c,U1470,D2126,MG Road,Jayanagar,147.58,12.91,03-02-2023 18:42,User_470,Driver_126
17b3276e,U1204,D2193,Indiranagar,Jayanagar,154.51,15.19,31-05-2023 00:36,User_204,Driver_193
b7c6bfce,U1203,D2138,MG Road,Marathahalli,216.85,19.26,09-01-2023 05:58,User_203,Driver_138
08f403b8,U1204,D2121,HSR,Marathahalli,150.04,17.01,12-06-2023 00:43,User_204,Driver_121
20087ecf,U1204,D2255,MG Road,Hebbal,209.44,17.94,06-06-2023 09:11,User_204,Driver_255
8b858222,U1391,D2197,MG Road,Marathahalli,53.54,7.2,10-03-2023 01:29,User_391,Driver_197
b971940e,U1315,D2230,Whitefield,Jayanagar,246.42,7.34,08-05-2023 03:43,User_315,Driver_230
c0aa31e3,U1345,D2043,HSR,Jayanagar,184.19,18.42,15-03-2023 11:28,User_345,Driver_43
a47074c5,U1038,D2241,Whitefield,Electronic City,50.1,16.08,14-02-2023 18:06,User_38,Driver_241
a7d93261,U1136,D2150,Indiranagar,Electronic City,254.62,10.16,04-06-2023 04:09,User_136,Driver_150
79b8557e,U1479,D2240,Koramangala,BTM,58.02,11.62,19-05-2023 04:32,User_479,Driver_240
6d3af6a8,U1455,D2230,Indiranagar,Electronic City,172.12,4.75,23-03-2023 01:59,User_455,Driver_230
dcae9323,U1111,D2193,Whitefield,Marathahalli,242.43,19.42,07-03-2023 10:39,User_111,Driver_193
34466b56,U1347,D2041,Whitefield,BTM,267.18,10.61,27-01-2023 06:28,User_347,Driver_41
a91d42a5,U1020,D2141,Whitefield,Marathahalli,43.94,16.37,21-02-2023 14:52,User_20,Driver_141
ad72f434,U1198,D2217,MG Road,Marathahalli,68.09,5.37,16-03-2023 10:46,User_198,Driver_217
7ea84e80,U1016,D2267,Koramangala,Jayanagar,262.38,6.67,18-05-2023 23:54,User_16,Driver_267
b6532a5f,U1286,D2264,Indiranagar,Hebbal,40.18,18.8,29-01-2023 16:40,User_286,Driver_264
ae5b09a8,U1253,D2037,Koramangala,BTM,121.68,7.61,21-04-2023 08:41,User_253,Driver_37
505c0e31,U1295,D2255,Koramangala,Jayanagar,197.72,3.4,13-06-2023 13:03,User_295,Driver_255
20d1de19,U1367,D2167,Indiranagar,Jayanagar,127.19,3.89,21-03-2023 04:05,User_367,Driver_167
ad6474f4,U1102,D2123,Indiranagar,Hebbal,192.39,19.45,06-01-2023 06:46,User_102,Driver_123
93fc7e17,U1092,D2289,HSR,Jayanagar,165.08,7.21,01-01-2023 19:58,User_92,Driver_289
27b838aa,U1445,D2089,Koramangala,BTM,249.81,13.66,19-01-2023 04:47,User_445,Driver_89
839c1c65,U1252,D2051,Koramangala,Hebbal,37.76,9.92,16-05-2023 02:44,User_252,Driver_51
3.17E+82,U1156,D2004,Koramangala,Jayanagar,201.38,19.46,30-04-2023 18:36,User_156,Driver_4
8468a1d5,U1268,D2075,HSR,BTM,217.75,2.65,07-01-2023 14:55,User_268,Driver_75
3303382e,U1174,D2216,HSR,Hebbal,121.98,10.38,23-03-2023 10:16,User_174,Driver_216
346c5875,U1156,D2294,HSR,Marathahalli,140.96,3.39,16-06-2023 22:21,User_156,Driver_294
ea1de9b5,U1061,D2014,Indiranagar,Jayanagar,64.56,2.12,30-01-2023 21:55,User_61,Driver_14
9076d6ac,U1140,D2299,HSR,BTM,80.91,8.15,06-01-2023 19:51,User_140,Driver_299
59048ccd,U1370,D2181,MG Road,Jayanagar,132.25,7.62,14-04-2023 11:11,User_370,Driver_181
27cf1546,U1457,D2022,Indiranagar,BTM,265.42,6.29,21-02-2023 10:54,User_457,Driver_22
e5720e41,U1198,D2290,Whitefield,BTM,96.12,19.18,07-05-2023 15:23,User_198,Driver_290
d882998e,U1496,D2170,Koramangala,Hebbal,125.71,11.35,13-05-2023 12:57,User_496,Driver_170
9dc9072c,U1122,D2209,Whitefield,Marathahalli,202.44,19.16,11-06-2023 10:10,User_122,Driver_209
f54ce6d5,U1050,D2079,HSR,Electronic City,101.64,18.54,10-02-2023 22:33,User_50,Driver_79
60c6e6c7,U1391,D2164,MG Road,Jayanagar,276.56,13.49,06-04-2023 14:14,User_391,Driver_164
0968499d,U1250,D2085,Koramangala,Electronic City,281.49,19.77,03-01-2023 11:05,User_250,Driver_85
37f91e19,U1084,D2220,Koramangala,BTM,222.65,18.35,31-01-2023 18:03,User_84,Driver_220
6e5ffb61,U1282,D2256,MG Road,Marathahalli,124.26,15.13,07-06-2023 17:38,User_282,Driver_256
1dc0e8c4,U1114,D2216,MG Road,BTM,42.92,16.97,13-06-2023 22:51,User_114,Driver_216
bbce8f2c,U1246,D2185,MG Road,Hebbal,158.13,4.18,07-01-2023 14:59,User_246,Driver_185
1911b4f7,U1436,D2100,MG Road,Hebbal,219.93,7.66,02-06-2023 04:38,User_436,Driver_100
69c5ed5f,U1486,D2194,Whitefield,BTM,269.26,12.35,08-06-2023 03:01,User_486,Driver_194
62a069b6,U1270,D2264,Indiranagar,Hebbal,148.71,16.6,20-02-2023 05:38,User_270,Driver_264
51cb5a02,U1469,D2062,Whitefield,Jayanagar,180.07,16.14,24-01-2023 18:46,User_469,Driver_62
67d17456,U1366,D2151,MG Road,BTM,236.66,12.48,15-01-2023 05:49,User_366,Driver_151
7315747,U1136,D2077,Whitefield,Electronic City,255.82,3.44,25-06-2023 11:25,User_136,Driver_77
bfe8c189,U1383,D2254,Whitefield,Marathahalli,114.82,19,15-03-2023 11:24,User_383,Driver_254
ce00ca2b,U1490,D2155,Indiranagar,Jayanagar,32.33,15.66,28-03-2023 20:39,User_490,Driver_155
4e8e6784,U1020,D2184,Koramangala,Jayanagar,272.66,17.21,20-05-2023 14:09,User_20,Driver_184
24e2fd5e,U1327,D2159,MG Road,BTM,241.27,19.87,20-02-2023 23:51,User_327,Driver_159
6be4850d,U1190,D2093,Indiranagar,Marathahalli,262.99,5.77,28-04-2023 08:08,User_190,Driver_93
865ec5bb,U1088,D2036,Koramangala,Hebbal,254.89,13.18,10-01-2023 20:26,User_88,Driver_36
f04c28f6,U1130,D2081,HSR,Jayanagar,293,19.41,24-01-2023 03:32,User_130,Driver_81
47969be5,U1071,D2044,Indiranagar,Hebbal,153.45,12.31,01-01-2023 00:48,User_71,Driver_44
d88b4b37,U1351,D2226,Whitefield,Hebbal,145.98,3.99,18-03-2023 03:46,User_351,Driver_226
854fea94,U1258,D2026,Whitefield,Hebbal,30.49,12.34,10-02-2023 21:32,User_258,Driver_26
c86f8808,U1196,D2086,HSR,BTM,83.4,10.02,23-02-2023 02:15,User_196,Driver_86
bfc2fd13,U1220,D2077,Indiranagar,Electronic City,169.86,12.21,03-05-2023 17:28,User_220,Driver_77
7407f0a3,U1116,D2004,MG Road,Electronic City,90.28,10.08,13-01-2023 03:23,User_116,Driver_4
6b8c4fb4,U1359,D2056,HSR,Electronic City,175.65,6.39,16-01-2023 01:45,User_359,Driver_56
e623875f,U1387,D2287,MG Road,Marathahalli,143.32,2.12,09-05-2023 18:48,User_387,Driver_287
f1756fe7,U1365,D2189,MG Road,Electronic City,124.64,17.71,19-03-2023 18:50,User_365,Driver_189
9ed70af4,U1070,D2024,Indiranagar,Electronic City,88.23,9.73,07-04-2023 22:53,User_70,Driver_24
aefcceac,U1247,D2053,Whitefield,Jayanagar,70.23,11.2,26-02-2023 03:17,User_247,Driver_53
2f6f3492,U1109,D2190,Koramangala,Hebbal,250.24,15.86,11-03-2023 07:19,User_109,Driver_190
251ea645,U1459,D2118,Whitefield,Marathahalli,156.94,14.29,17-02-2023 09:03,User_459,Driver_118
c8bcf86a,U1296,D2212,MG Road,Jayanagar,33.56,9.68,22-06-2023 06:49,User_296,Driver_212
c908ed75,U1439,D2274,HSR,Jayanagar,282.68,17.47,18-06-2023 16:00,User_439,Driver_274
cdde65d4,U1156,D2018,MG Road,Jayanagar,119.05,11.58,31-03-2023 22:13,User_156,Driver_18
872eddb7,U1086,D2038,MG Road,BTM,166.61,12.91,29-05-2023 08:31,User_86,Driver_38
61b456c9,U1149,D2160,Koramangala,Marathahalli,64.95,4.8,12-02-2023 06:05,User_149,Driver_160
7f8ac7d7,U1456,D2033,Koramangala,Jayanagar,277.89,8.84,07-05-2023 11:49,User_456,Driver_33
5c859f82,U1270,D2025,HSR,Hebbal,209.35,10.95,14-06-2023 04:28,User_270,Driver_25
76bff56d,U1098,D2049,HSR,Marathahalli,259.5,17.57,15-01-2023 04:22,User_98,Driver_49
19c8ce0a,U1270,D2185,Koramangala,Electronic City,175.44,12.59,09-04-2023 17:19,User_270,Driver_185
72bc4244,U1189,D2220,Indiranagar,Electronic City,108.79,16.3,19-01-2023 19:08,User_189,Driver_220
9de97865,U1106,D2239,MG Road,Marathahalli,61.63,16.11,24-01-2023 06:49,User_106,Driver_239
c84ad9f2,U1280,D2212,HSR,Marathahalli,76.2,18.94,01-05-2023 06:02,User_280,Driver_212
41692a46,U1011,D2154,HSR,Jayanagar,50.93,16.03,03-01-2023 23:25,User_11,Driver_154
18128492,U1289,D2076,Indiranagar,BTM,258.47,15.78,23-05-2023 21:31,User_289,Driver_76
0f1cc563,U1234,D2263,MG Road,Hebbal,255.59,11.25,11-03-2023 06:06,User_234,Driver_263
8f43a3a4,U1133,D2031,HSR,Hebbal,121.71,19.1,21-02-2023 16:42,User_133,Driver_31
6d5e95e1,U1485,D2227,Indiranagar,Hebbal,223.17,10.46,17-03-2023 20:54,User_485,Driver_227
829924d8,U1424,D2267,HSR,Electronic City,295.02,7.28,09-06-2023 14:12,User_424,Driver_267
b6102fa1,U1193,D2280,HSR,BTM,268.79,11.73,01-02-2023 18:42,User_193,Driver_280
fc2e1ffd,U1030,D2208,Koramangala,Marathahalli,216.68,12.96,07-02-2023 02:54,User_30,Driver_208
d9696188,U1343,D2173,Koramangala,Electronic City,272.72,11.02,03-06-2023 21:43,User_343,Driver_173
481574ca,U1423,D2036,Koramangala,BTM,46.73,17.44,21-04-2023 10:02,User_423,Driver_36
56050d64,U1029,D2017,Koramangala,Marathahalli,212.14,16.68,14-04-2023 21:45,User_29,Driver_17
43a44390,U1183,D2152,Whitefield,Jayanagar,241.62,2.66,02-05-2023 02:44,User_183,Driver_152
240c5876,U1338,D2147,Koramangala,BTM,170.91,16.26,07-06-2023 00:09,User_338,Driver_147
5e416fc9,U1047,D2284,Koramangala,BTM,160.96,16.74,05-05-2023 12:55,User_47,Driver_284
4bd3649d,U1146,D2235,HSR,Electronic City,121.72,18.32,08-01-2023 07:08,User_146,Driver_235
c74f1613,U1474,D2178,MG Road,Hebbal,106.05,3.48,05-01-2023 16:37,User_474,Driver_178
0cc32b4c,U1225,D2062,HSR,Jayanagar,180.82,16.54,31-01-2023 05:22,User_225,Driver_62
b44e8049,U1017,D2280,HSR,Hebbal,160.49,2,18-04-2023 12:12,User_17,Driver_280
df0b3a52,U1245,D2154,Koramangala,Electronic City,164.91,8.13,24-06-2023 06:35,User_245,Driver_154
fbb8ce46,U1079,D2137,MG Road,Electronic City,228.77,7.02,07-05-2023 16:51,User_79,Driver_137
9608e4df,U1017,D2157,Whitefield,Electronic City,197.7,2.02,10-05-2023 22:58,User_17,Driver_157
aeea5bba,U1472,D2084,Whitefield,Jayanagar,219.7,9.13,16-05-2023 10:16,User_472,Driver_84
77f479c2,U1452,D2238,Indiranagar,Jayanagar,133.18,6.29,10-02-2023 03:32,User_452,Driver_238
23df2470,U1097,D2214,Koramangala,Hebbal,125.56,11.86,13-01-2023 09:53,User_97,Driver_214
765fe36c,U1183,D2178,Whitefield,BTM,147.3,9.04,09-04-2023 15:07,User_183,Driver_178
84ad6d4a,U1457,D2206,HSR,Electronic City,124.19,3,06-06-2023 01:29,User_457,Driver_206
ae386679,U1186,D2137,Koramangala,BTM,272.56,15.12,17-02-2023 15:09,User_186,Driver_137
1f57ffd3,U1046,D2248,Whitefield,Marathahalli,268.64,5.58,30-03-2023 02:06,User_46,Driver_248
39e3b4b6,U1120,D2138,MG Road,Jayanagar,175.11,3.83,27-03-2023 14:59,User_120,Driver_138
60416106,U1324,D2192,Whitefield,Electronic City,49.5,6.49,11-06-2023 20:08,User_324,Driver_192
3240eebe,U1452,D2019,Whitefield,Hebbal,35.42,7.09,06-05-2023 08:24,User_452,Driver_19
d1d5ea87,U1352,D2158,Whitefield,Electronic City,253.39,12.55,13-04-2023 22:04,User_352,Driver_158
bc1139ed,U1471,D2021,MG Road,Marathahalli,153.83,14.93,14-01-2023 09:42,User_471,Driver_21
faa14418,U1035,D2144,HSR,Electronic City,179.61,11.16,11-05-2023 04:49,User_35,Driver_144
5ae52c3b,U1332,D2269,Whitefield,Electronic City,145.42,19.71,12-05-2023 19:31,User_332,Driver_269
8e445a06,U1337,D2011,Whitefield,Marathahalli,211.23,15.26,30-03-2023 20:22,User_337,Driver_11
813684d9,U1380,D2068,HSR,Hebbal,95.78,7.63,06-05-2023 16:25,User_380,Driver_68
45f61bf4,U1442,D2213,Indiranagar,BTM,67.81,5.11,28-06-2023 21:20,User_442,Driver_213
31c291de,U1365,D2215,Whitefield,BTM,66.81,6.98,06-06-2023 07:04,User_365,Driver_215
3089168d,U1314,D2196,MG Road,Electronic City,183.07,16.7,06-05-2023 01:07,User_314,Driver_196
5d7873b7,U1332,D2116,Whitefield,Hebbal,231.21,3.4,09-03-2023 19:31,User_332,Driver_116
1589cc6b,U1213,D2225,HSR,BTM,93.16,15.13,07-01-2023 14:16,User_213,Driver_225
2f4f57a7,U1074,D2231,Koramangala,Hebbal,136.26,2.22,10-03-2023 04:35,User_74,Driver_231
734633ae,U1325,D2035,Indiranagar,BTM,153.32,6.04,22-06-2023 20:43,User_325,Driver_35
aaf2dfac,U1153,D2282,HSR,Jayanagar,132.14,19.5,27-04-2023 13:16,User_153,Driver_282
a14523fc,U1436,D2052,HSR,Marathahalli,165.41,8.04,23-04-2023 17:28,User_436,Driver_52
6c9f763d,U1168,D2259,Whitefield,Marathahalli,167.5,16.18,28-03-2023 22:22,User_168,Driver_259
fc4f944e,U1217,D2104,MG Road,Marathahalli,231.33,8.11,28-04-2023 12:36,User_217,Driver_104
4821ae82,U1099,D2053,HSR,Marathahalli,99.1,2.55,31-03-2023 08:41,User_99,Driver_53
c70880ef,U1399,D2116,Indiranagar,Marathahalli,174.46,17,11-05-2023 19:47,User_399,Driver_116
b6d2de6b,U1204,D2277,Whitefield,Marathahalli,234.1,9.71,24-04-2023 08:08,User_204,Driver_277
64408e6a,U1239,D2240,Koramangala,BTM,60.33,3.55,21-05-2023 19:25,User_239,Driver_240
64f656bd,U1332,D2110,MG Road,BTM,53.55,19.53,22-04-2023 06:48,User_332,Driver_110
00dfecd7,U1128,D2043,MG Road,Electronic City,233.54,18.23,05-04-2023 19:43,User_128,Driver_43
a6feddd9,U1279,D2120,MG Road,Jayanagar,158.05,4.17,04-06-2023 02:03,User_279,Driver_120
0e4ec445,U1008,D2240,HSR,Electronic City,165.91,17.44,08-01-2023 12:46,User_8,Driver_240
fbaaa872,U1284,D2176,Indiranagar,Marathahalli,229.58,8.09,24-01-2023 11:47,User_284,Driver_176
ef69c3da,U1002,D2117,HSR,Hebbal,142.98,2.64,09-02-2023 21:01,User_2,Driver_117
49282671,U1442,D2238,Indiranagar,Jayanagar,175.28,8.41,12-06-2023 21:41,User_442,Driver_238
0e1e42f8,U1036,D2107,HSR,BTM,203.02,5.29,06-05-2023 15:55,User_36,Driver_107
cd819a47,U1035,D2212,Indiranagar,Marathahalli,86.38,8.56,17-01-2023 03:07,User_35,Driver_212
09914c7c,U1274,D2262,HSR,Hebbal,123,15.36,01-04-2023 16:04,User_274,Driver_262
50ce150c,U1238,D2203,Whitefield,Electronic City,184.34,12.24,14-03-2023 08:37,User_238,Driver_203
9459e356,U1283,D2222,Koramangala,Hebbal,95.36,19.29,25-06-2023 00:03,User_283,Driver_222
cd83c59d,U1394,D2035,Koramangala,BTM,35.97,17.61,04-01-2023 18:19,User_394,Driver_35
5de50202,U1392,D2259,Whitefield,BTM,72.17,13.63,27-02-2023 21:10,User_392,Driver_259
a01ae799,U1155,D2223,HSR,Electronic City,87.76,2.23,08-03-2023 05:25,User_155,Driver_223
239fb807,U1212,D2085,Koramangala,Hebbal,294.32,8.83,02-03-2023 23:07,User_212,Driver_85
f320ff18,U1204,D2297,Indiranagar,BTM,105.92,15.27,18-01-2023 09:42,User_204,Driver_297
59f349f8,U1494,D2298,Koramangala,Jayanagar,230.65,8.3,06-01-2023 02:27,User_494,Driver_298
93480880,U1077,D2261,Indiranagar,Jayanagar,43.23,10.61,17-01-2023 19:44,User_77,Driver_261
6697c09e,U1295,D2016,Koramangala,Jayanagar,290.44,8.89,24-05-2023 20:22,User_295,Driver_16
0d874519,U1151,D2092,Koramangala,Jayanagar,68.1,16.57,10-04-2023 13:32,User_151,Driver_92
e56cf4ec,U1394,D2001,Whitefield,BTM,90.98,6.62,13-04-2023 11:16,User_394,Driver_1
124b520e,U1109,D2035,Indiranagar,Hebbal,84.83,17.97,16-03-2023 02:43,User_109,Driver_35
871706f4,U1390,D2040,HSR,BTM,128.6,9.63,26-05-2023 00:32,User_390,Driver_40
5075746c,U1155,D2102,Whitefield,Marathahalli,202.28,10.28,07-01-2023 06:47,User_155,Driver_102
f11f012d,U1183,D2267,Indiranagar,BTM,191.85,4.37,04-06-2023 15:08,User_183,Driver_267
79120264,U1349,D2103,Whitefield,BTM,176.19,6.08,21-03-2023 15:17,User_349,Driver_103
f28d73f0,U1178,D2069,Indiranagar,Jayanagar,111.38,15.21,19-04-2023 07:04,User_178,Driver_69
5f55f866,U1416,D2089,MG Road,BTM,290.02,2.27,11-04-2023 23:40,User_416,Driver_89
80be511d,U1031,D2020,MG Road,Hebbal,108.35,6.43,16-03-2023 10:56,User_31,Driver_20
d746952e,U1088,D2052,Whitefield,Jayanagar,261.1,18.3,22-06-2023 00:28,User_88,Driver_52
be6cb743,U1230,D2062,Whitefield,BTM,213.65,8.74,25-01-2023 02:03,User_230,Driver_62
6d6b4b3f,U1104,D2193,Indiranagar,BTM,134.17,18.55,17-02-2023 20:37,User_104,Driver_193
c5c6cb78,U1073,D2071,Koramangala,Hebbal,96.42,8.34,22-04-2023 13:48,User_73,Driver_71
ed127ae9,U1243,D2004,Whitefield,Electronic City,239.25,12.58,23-04-2023 12:43,User_243,Driver_4
a2a71c6a,U1059,D2059,Whitefield,Electronic City,106.6,14.68,11-02-2023 01:50,User_59,Driver_59
f75f9e6f,U1044,D2100,Indiranagar,Jayanagar,66.84,15.42,21-05-2023 04:48,User_44,Driver_100
e390d957,U1208,D2144,Koramangala,Jayanagar,267.4,3.35,24-03-2023 03:28,User_208,Driver_144
57f680ae,U1062,D2238,Koramangala,Jayanagar,280.77,19.58,16-02-2023 11:02,User_62,Driver_238
27f5f9ab,U1066,D2281,MG Road,Marathahalli,282.54,3,11-02-2023 07:44,User_66,Driver_281
ba625183,U1269,D2205,Koramangala,Electronic City,135.24,14.28,18-01-2023 18:52,User_269,Driver_205
4a8ce44f,U1146,D2167,Koramangala,Electronic City,94.4,14.79,13-05-2023 01:24,User_146,Driver_167
1d323d30,U1215,D2045,MG Road,Electronic City,136.38,3.17,31-01-2023 06:23,User_215,Driver_45
0c7b9a21,U1202,D2017,Indiranagar,Marathahalli,248.54,4.59,19-05-2023 01:35,User_202,Driver_17
126fa251,U1173,D2114,Whitefield,Hebbal,61.95,4.81,31-03-2023 14:57,User_173,Driver_114
7ed9de53,U1432,D2190,Koramangala,Electronic City,209.2,11.1,08-02-2023 02:18,User_432,Driver_190
22e6fbb7,U1162,D2168,Indiranagar,BTM,144.61,12.37,09-04-2023 10:35,User_162,Driver_168
293c8fd5,U1001,D2202,HSR,Hebbal,101.22,6.56,19-01-2023 10:31,User_1,Driver_202
